-0.5285138254860772,0.9544371128748576,0.2593371144059171
-0.5720182834520663,0.947272703139722,0.26008242367047485
-0.49782951702855266,0.945842689272874,0.3002651855059248
-0.5450982150893656,0.941020625106943,0.2970642133550798
-0.5165790729729183,0.9668816192103712,0.2147952328475527
-0.5648115591354601,0.958602664241219,0.22048918308949894
-0.507967911745983,0.9776499701197999,0.16437990436764652
-0.559659529059169,0.9693296171305693,0.1722540215284889
-0.49919950860577406,0.9858161429911274,0.1126544490822722
-0.5520276634596348,0.9784187991472187,0.11999186190411569
-0.49078798396832113,0.991151470372575,0.06036046655822313
-0.541865808912182,0.9848481607900098,0.06899782378460732
-0.48277877645743783,0.9936250645734105,0.006900619049879078
-0.535800393769395,0.9879494440222563,0.017196196437321933
-0.4733867030588527,0.9932430155575414,-0.04705939061307898
-0.529083368985236,0.9882293881248684,-0.038305635761817364
-0.4626711190841271,0.9901354276643611,-0.099109120816202
-0.5164951528367796,0.9860480426999455,-0.09340679936350235
-0.4552113433475382,0.9839759463209705,-0.15130638724155987
-0.5007252358734364,0.9825327732624883,-0.13736037889501254
-0.4473113624959429,0.9742736543134567,-0.2068341057924137
-0.5103635056014452,0.9725160384914668,-0.19115669408201946
-0.4969364300375167,0.9605236685046514,-0.249669730431794
-0.5466396837514167,0.9578106708342153,-0.2364686485313987
-0.5364851474831042,0.8930671613897827,0.42259774157942925
-0.5446822964769655,0.8769615236288456,0.4525763121228558
-0.5052598145443317,0.8794736439115264,0.45813599642374936
-0.5283387644043662,0.9126102182525035,0.3813027779410355
-0.5811321407234032,0.8995060183358431,0.39034881337305344
-0.5692761523873066,0.8836923947698061,0.4301764707243113
-0.5143859399367637,0.9310780802678033,0.3384813415186701
-0.5721142002047969,0.923761022500347,0.3340639982536641
-0.484296293804017,0.945810512668525,-0.3042041780270297
-0.5513257779341251,0.9421529909643722,-0.29028319731286883
-0.46827325038429335,0.9324351056377445,-0.3464404703739444
-0.5253480779467963,0.9240139107262163,-0.3538020126970835
-0.47513635969672074,0.9139255562107387,-0.39145174557032164
